"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV539"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Leotiaceae"	"g__Neobulgaria"	NA
"ASV540"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV541"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__marquandii"
"ASV542"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV543"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	"s__fabiformis"
"ASV544"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV545"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Cystofilobasidiaceae"	"g__Cystofilobasidium"	"s__macerans"
"ASV546"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV547"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV548"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV549"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Polytolypa"	"s__hystricis"
"ASV550"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV551"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV552"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV553"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV554"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV555"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV556"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Ceratocystidaceae"	"g__Ceratocystis"	NA
"ASV557"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Neonectria"	"s__lugdunensis"
"ASV558"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV559"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV560"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	"s__marchalianum"
"ASV561"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV562"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV563"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV564"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV565"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
"ASV566"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Annulatascales"	"f__Annulatascaceae"	NA	NA
"ASV567"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV568"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV569"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV570"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Trichocladium"	"s__opacum"
"ASV571"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV572"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV573"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Gaertneriomyces"	"s__semiglobifer"
"ASV574"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV575"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV576"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV577"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV578"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV579"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV580"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV581"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV582"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV583"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__verticillata"
"ASV584"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	NA	NA	NA
"ASV585"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	NA	NA	NA
"ASV586"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Ophiocordycipitaceae"	"g__Tolypocladium"	NA
"ASV587"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV588"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Gymnoascaceae"	"g__Leucothecium"	"s__emdenii"
"ASV589"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV590"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV591"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Hyaloscyphaceae"	"g__Cistella"	NA
"ASV592"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV593"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV594"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	NA	NA	NA
"ASV595"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Bartaliniaceae"	NA	NA
"ASV596"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Sarocladium"	"s__zeae"
"ASV597"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV598"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV599"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV600"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV601"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV602"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV603"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__majus"
"ASV604"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV605"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
"ASV606"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV607"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	NA	NA	NA
"ASV608"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Gibellulopsis"	NA
"ASV609"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	NA	NA
"ASV610"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV611"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV612"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Phaffomycetaceae"	"g__Cyberlindnera"	"s__suaveolens"
"ASV613"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV614"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV615"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV616"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV617"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV618"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV619"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV620"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV621"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__floccosum"
"ASV622"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV623"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Mariannaea"	NA
"ASV624"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Humicola"	"s__nigrescens"
"ASV625"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV626"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV627"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV628"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV629"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Paraphoma"	"s__rhaphiolepidis"
"ASV630"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV631"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV632"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV633"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV634"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	"s__denudatus"
"ASV635"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV636"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV637"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV638"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV639"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV640"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Pseudombrophila"	NA
"ASV641"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV642"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV643"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV644"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV645"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascodesmidaceae"	"g__Eleutherascus"	"s__peruvianus"
"ASV646"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV647"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV648"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Rhizoctonia"	NA
"ASV649"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV650"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV651"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV652"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	"g__Simplicillium"	NA
"ASV653"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV654"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiales_fam_Incertae_sedis"	"g__Atractospora"	NA
"ASV655"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	"s__dimorpha"
"ASV656"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV657"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Byssonectria"	"s__fusispora"
"ASV658"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV659"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV660"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
"ASV661"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Dictyosporiaceae"	"g__Dictyosporium"	"s__strelitziae"
"ASV662"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV663"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV664"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV665"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV666"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV667"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__lixii"
"ASV668"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV669"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	NA	NA
"ASV670"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV671"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV672"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV673"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV674"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	NA	NA	NA
"ASV675"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV676"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV677"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV678"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
"ASV679"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV680"	"k__Fungi"	"p__Blastocladiomycota"	"c__Blastocladiomycetes"	"o__Blastocladiales"	NA	NA	NA
"ASV681"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Trichocladium"	"s__opacum"
"ASV682"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV683"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV684"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV685"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	NA
"ASV686"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV687"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	NA	NA
"ASV688"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV689"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV690"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV691"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__amoeboidea"
"ASV692"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV693"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	NA
"ASV694"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV695"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV696"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV697"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Leohumicola"	"s__minima"
"ASV698"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV699"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV700"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV701"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV702"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV703"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV704"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV705"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV706"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV707"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV708"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV709"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV710"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV711"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	"s__mosseae"
"ASV712"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV713"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV714"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	NA	NA
"ASV715"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	"s__fabisporus"
"ASV716"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV717"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV718"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV719"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV720"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Stropharia"	"s__rugosoannulata"
"ASV721"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	NA
"ASV722"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV723"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
"ASV724"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Filobasidiales"	"f__Filobasidiaceae"	"g__Naganishia"	"s__albida"
"ASV725"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV726"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Westerdykella"	"s__multispora"
"ASV727"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV728"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Pseudallescheria"	"s__boydii"
"ASV729"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV730"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV731"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV732"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	NA
"ASV733"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Gymnoascaceae"	"g__Leucothecium"	"s__emdenii"
"ASV734"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	NA	NA
"ASV735"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Volutella"	NA
"ASV736"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV737"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV738"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	NA	NA
"ASV739"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV740"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV741"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Cheilymenia"	"s__stercorea"
"ASV742"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Phaeosphaeria"	NA
"ASV743"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV744"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV745"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV746"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV747"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV748"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV749"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV750"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV751"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Vibrisseaceae"	"g__Phialocephala"	"s__humicola"
"ASV752"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	"s__acaricola"
"ASV753"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV754"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV755"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
