"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV3741"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
"ASV3742"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3743"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Bulleribasidiaceae"	"g__Dioszegia"	NA
"ASV3744"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3745"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	NA	NA
"ASV3746"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Teratosphaeriaceae"	"g__Devriesia"	NA
"ASV3747"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
"ASV3748"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV3749"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Ophiosphaerella"	NA
"ASV3750"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3751"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3752"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV3753"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3754"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3755"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	NA	NA
"ASV3756"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	NA	NA	NA	NA
"ASV3757"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3758"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	"s__piluliformis"
"ASV3759"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	NA	NA
"ASV3760"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	NA	NA
"ASV3761"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__clonocystis"
"ASV3762"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3763"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Paraphoma"	NA
"ASV3764"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	NA	NA
"ASV3765"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__congregatus"
"ASV3766"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	NA	NA
"ASV3767"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__ligniaria"
"ASV3768"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3769"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3770"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3771"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3772"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__parvispora"
"ASV3773"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	NA
"ASV3774"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	NA	NA
"ASV3775"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3776"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	"s__opportunistica"
"ASV3777"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3778"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	NA	NA	NA
"ASV3779"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Hymenochaetales"	"f__Schizoporaceae"	"g__Xylodon"	NA
"ASV3780"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Branch06"	NA	NA	NA
"ASV3781"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3782"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV3783"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV3784"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3785"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	"s__fuscata"
"ASV3786"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3787"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3788"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3789"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3790"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	NA
"ASV3791"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3792"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3793"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3794"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3795"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV3796"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3797"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pseudeurotium"	"s__bakeri"
"ASV3798"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3799"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Melanommataceae"	NA	NA
"ASV3800"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3801"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3802"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV3803"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3804"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3805"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3806"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3807"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	NA	NA
"ASV3808"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	NA	NA	NA	NA
"ASV3809"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	NA	NA
"ASV3810"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariales_fam_Incertae_sedis"	"g__Ramophialophora"	NA
"ASV3811"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV3812"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Ramicandelaber"	NA
"ASV3813"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__dolichospermus"
"ASV3814"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3815"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3816"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3817"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3818"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__marquandii"
"ASV3819"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3820"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3821"	"k__Fungi"	"p__Chytridiomycota"	"c__Lobulomycetes"	"o__Lobulomycetales"	"f__Lobulomycetaceae"	"g__Lobulomyces"	"s__angularis"
"ASV3822"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Humicola"	"s__grisea"
"ASV3823"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3824"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV3825"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__dakotense"
"ASV3826"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3827"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV3828"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV3829"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3830"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3831"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3832"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3833"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3834"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__minutisporosum"
"ASV3835"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__senticosum"
"ASV3836"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3837"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
"ASV3838"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV3839"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Volutella"	NA
"ASV3840"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Niessliaceae"	"g__Eucasphaeria"	NA
"ASV3841"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3842"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3843"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3844"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinopsis"	NA
"ASV3845"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV3846"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	NA
"ASV3847"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3848"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV3849"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3850"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3851"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3852"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3853"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV3854"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3855"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3856"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pseudeurotium"	NA
"ASV3857"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Rasamsonia"	"s__composticola"
"ASV3858"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3859"	"k__Fungi"	"p__Glomeromycota"	"c__Archaeosporomycetes"	"o__Archaeosporales"	"f__Archaeosporaceae"	NA	NA
"ASV3860"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3861"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3862"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
"ASV3863"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	NA	NA
"ASV3864"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Xylariales_fam_Incertae_sedis"	"g__Fusidium"	NA
"ASV3865"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3866"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3867"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV3868"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3869"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3870"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV3871"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV3872"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV3873"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Halosphaeriaceae"	"g__Cirrenalia"	"s__iberica"
"ASV3874"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3875"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__oxysporum"
"ASV3876"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3877"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__proliferatum"
"ASV3878"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3879"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
"ASV3880"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3881"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
"ASV3882"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__alpina"
"ASV3883"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3884"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	NA	NA	NA
"ASV3885"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3886"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3887"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__micaceus"
"ASV3888"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS07"	NA	NA	NA
"ASV3889"	"k__Fungi"	"p__Basidiomycota"	"c__Cystobasidiomycetes"	"o__Cystobasidiales"	"f__Cystobasidiaceae"	"g__Cystobasidium"	NA
"ASV3890"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3891"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3892"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3893"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	"s__furcatum"
"ASV3894"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3895"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	NA
"ASV3896"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3897"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__merdarium"
"ASV3898"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3899"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV3900"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Cephalotrichum"	"s__stemonitis"
"ASV3901"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__miniglutinans"
"ASV3902"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	"g__Papiliotrema"	NA
"ASV3903"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3904"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	"g__Pyrenochaeta"	NA
"ASV3905"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3906"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	NA	NA	NA
"ASV3907"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3908"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3909"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV3910"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Achroiostachys"	"s__betulicola"
"ASV3911"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV3912"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS11"	NA	NA	NA
"ASV3913"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3914"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Clavariaceae"	NA	NA
"ASV3915"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3916"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3917"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Physalacriaceae"	"g__Armillaria"	NA
"ASV3918"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3919"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3920"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3921"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3922"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Pleurotheciales"	"f__Pleurotheciaceae"	"g__Pleurotheciella"	"s__centenaria"
"ASV3923"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Russulales"	"f__Bondarzewiaceae"	"g__Heterobasidion"	"s__occidentale"
"ASV3924"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Agaricaceae"	"g__Chlorophyllum"	"s__olivieri"
"ASV3925"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	"s__scutellata"
"ASV3926"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3927"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV3928"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3929"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3930"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV3931"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	NA	NA
"ASV3932"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV3933"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	"o__Archaeorhizomycetales"	"f__Archaeorhizomycetaceae"	"g__Archaeorhizomyces"	NA
"ASV3934"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3935"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3936"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	NA	NA
"ASV3937"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	NA	NA
"ASV3938"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
"ASV3939"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3940"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__pseudomerdarium"
"ASV3941"	"k__Fungi"	"p__Basidiomycota"	"c__Cystobasidiomycetes"	"o__Erythrobasidiales"	NA	NA	NA
"ASV3942"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	"s__shandongense"
"ASV3943"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3944"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Lentitheciaceae"	NA	NA
"ASV3945"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	NA
"ASV3946"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__pseudomerdarium"
"ASV3947"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Rhinocladiella"	NA
"ASV3948"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV3949"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	NA	NA
"ASV3950"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Chlamydocillium"	NA
"ASV3951"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV3952"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	"g__Pyrenochaetopsis"	NA
"ASV3953"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	"g__Rhizophlyctis"	"s__rosea"
"ASV3954"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Didymella"	NA
"ASV3955"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3956"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__solani"
"ASV3957"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV3958"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Sodiomyces"	"s__magadii"
"ASV3959"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3960"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV3961"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Chlamydocillium"	NA
"ASV3962"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV3963"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV3964"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
